ParentGlobalID,SiteCode,TotalAbundance,Richness,mayfly_abundance,perennial_PNW_abundance,perennial_PNW_taxa,perennial_PNW_live_abundance,perennial_NC_abundance,perennial_NC_taxa,perennial_NC_live_abundance,perennial_West_abundance,perennial_GP_abundance,perennial_East_abundance,perennial_AW_abundance,perennial_WM_abundance,perennial_NGP_abundance,perennial_SGP_abundance,perennial_NE_abundance,perennial_SE_abundance,perintper_West_abundance,perintper_East_abundance,perintper_AW_abundance,perintper_WM_abundance,perintper_SGP_abundance,perintper_SE_abundance,ephemeral_GP_abundance,ephemeral_East_abundance,ephemeral_NGP_abundance,ephemeral_SGP_abundance,ephemeral_NE_abundance,ephemeral_SE_abundance,ephinteph_GP_abundance,ephinteph_East_abundance,ephinteph_NGP_abundance,ephinteph_SGP_abundance,ephinteph_NE_abundance,ephinteph_SE_abundance,perennial_West_taxa,perennial_GP_taxa,perennial_East_taxa,perennial_AW_taxa,perennial_WM_taxa,perennial_NGP_taxa,perennial_SGP_taxa,perennial_NE_taxa,perennial_SE_taxa,perintper_West_taxa,perintper_East_taxa,perintper_AW_taxa,perintper_WM_taxa,perintper_SGP_taxa,perintper_SE_taxa,ephemeral_GP_taxa,ephemeral_East_taxa,ephemeral_NGP_taxa,ephemeral_SGP_taxa,ephemeral_NE_taxa,ephemeral_SE_taxa,ephinteph_GP_taxa,ephinteph_East_taxa,ephinteph_NGP_taxa,ephinteph_SGP_taxa,ephinteph_NE_taxa,ephinteph_SE_taxa,EPT_abundance,EPT_taxa,EPT_relabd,EPT_reltaxa,Ephemeroptera_abundance,Plecoptera_abundance,Trichoptera_abundance,Hemiptera_abundance,Coleoptera_abundance,Decapoda_abundance,Odonata_abundance,Basommatophora_abundance,OtherMacro_abundance,GOLD_abundance,GOLD_taxa,OCH_abundance,OCH_taxa,Noninsect_abundance,Noninsect_taxa,Noninsect_relabund,Noninsect_reltaxa,GOLD_relabd,GOLD_reltaxa,OCH_relabd,OCH_reltaxa,GOLDOCH_relabd,GOLDOCH_reltaxa,Crayfish_abundance,Crayfish_taxa,Mollusk_abundance,Mollusk_taxa,Bivalves_NonFG_Abundance,Clam_Fingernail_Abundance,TolRelAbund,TolRelAbundAlt,NonTolTaxa,NonTolTaxaAlt,TolTaxa,TolTaxaAlt,Region,Region_detail,perennial_ISA_abundance,perintper_ISA_abundance,ephemeral_ISA_abundance,ephinteph_ISA_abundance,perennial_ISA_taxa,perintper_ISA_taxa,ephemeral_ISA_taxa,ephinteph_ISA_taxa,perennial_ISAsubregion_abundance,perintper_ISAsubregion_abundance,ephemeral_ISAsubregion_abundance,ephinteph_ISAsubregion_abundance,perennial_ISAsubregion_taxa,perintper_ISAsubregion_taxa,ephemeral_ISAsubregion_taxa,ephinteph_ISAsubregion_taxa
{15737d51-74be-4bdc-bcc8-0e09cd4d7480},NVAW1237,80,15,10,0,0,0,14,3,14,0,0,0,0,7,0,0,0,0,33,5,16,32,10,10,1,0,1,1,2,0,13,2,13,11,4,2,0,0,0,0,1,0,0,0,0,5,1,2,4,1,1,1,0,1,1,1,0,3,1,3,2,2,1,18,3,0.225,0.2,10,0,8,1,3,0,13,10,35,34,5,17,5,13,3,0.1625,0.2,0.425,0.3333333333333333,0.2125,0.3333333333333333,0.6375,0.6666666666666666,0,0,10,1,0,0,0.4375,0.3,9,11,6,4,West,AW,0,33,NA,NA,0,5,NA,NA,16,16,NA,NA,2,2,NA,NA
{15dbf920-fc18-4dc6-b798-70249807ffcd},CAWM0724,36,8,20,2,1,2,14,4,14,2,0,2,3,2,0,0,0,0,24,13,13,24,0,10,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2,1,0,0,0,0,5,3,3,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,22,4,0.6111111111111112,0.5,20,1,1,0,2,0,0,0,12,11,2,2,1,2,2,0.05555555555555555,0.25,0.3055555555555556,0.25,0.05555555555555555,0.125,0.3611111111111111,0.375,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,5,5,3,3,West,WM,2,24,NA,NA,1,5,NA,NA,24,24,NA,NA,5,5,NA,NA
{16894bf5-b3d9-4d40-ba70-037cd685382b},CAWM0477,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,11,2,1,1,0.09090909090909091,0.5,0,0,0.09090909090909091,0.5,0,0,1,1,0,0,0.9090909090909091,1,1,0,1,2,West,WM,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA
{16a2bf63-459f-4190-b074-839519fc5800},AZAW0066,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0.5,0.5,0,0,10,0,0,0,0,0,10,10,1,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,2,2,0,0,West,AW,0,10,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA
{16d5a691-7776-40f8-9f0b-e731cb57f6d7},CAWM0697,265,30,26,61,5,61,74,9,74,58,4,54,39,48,5,10,21,38,108,54,39,92,10,38,10,0,20,0,0,0,33,23,43,10,13,23,7,1,5,5,6,2,1,2,5,11,5,5,11,1,5,1,0,1,0,0,0,3,2,3,1,1,2,99,13,0.37358490566037733,0.43333333333333335,26,0,73,20,43,3,1,20,79,67,8,64,5,75,8,0.2830188679245283,0.3,0.2528301886792453,0.26666666666666666,0.24150943396226415,0.16666666666666666,0.49433962264150944,0.43333333333333335,3,1,50,5,0,0,0.2339622641509434,0.30943396226415093,25,22,5,8,West,WM,58,108,NA,NA,7,11,NA,NA,92,92,NA,NA,11,11,NA,NA
{16fb2045-3c8b-4346-a3bb-d4143104a77e},CAWM0478,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,1,1,2,1,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.5,1,1,0,0,2,1,0,0,0,0.6666666666666666,2,1,0,1,West,WM,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA
{17351a74-31ae-4f69-b223-c7bcf54b3590},COWM1029,10,4,1,0,0,0,6,2,6,1,0,0,0,1,0,0,0,3,2,0,1,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.7,0.75,1,1,5,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0.3,0.25,0,0,0.3,0.25,0,0,0,0,0,0,0,0,4,4,0,0,West,WM,1,2,NA,NA,1,2,NA,NA,5,5,NA,NA,3,3,NA,NA
{1809cd93-ba2a-4ddb-b775-c79c77405db3},AZWM1834,51,8,10,0,0,0,22,3,22,0,0,0,0,0,0,0,0,0,22,11,11,22,0,10,0,0,0,0,0,0,7,6,7,1,6,6,0,0,0,0,0,0,0,0,0,3,1,2,3,0,1,0,0,0,0,0,0,2,1,2,1,1,1,16,2,0.3137254901960784,0.25,10,0,6,0,6,0,0,7,22,29,5,6,1,7,2,0.13725490196078433,0.25,0.5686274509803921,0.625,0.11764705882352941,0.125,0.6862745098039216,0.75,0,0,7,2,0,0,0.21568627450980393,0.3333333333333333,6,5,2,3,West,WM,0,22,NA,NA,0,3,NA,NA,22,22,NA,NA,3,3,NA,NA
{182da5fc-bfab-48f0-ac38-390cbcec1174},CAWM9005,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,3,1,0.75,0.5,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,2,West,WM,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA
{18f1b7f2-30b8-4442-8996-a6c3ccd5376b},AZAW0065,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,5,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.2,0,1,2,1,0,West,AW,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA
{1922afe2-f50a-444c-8c67-43ab6dd01fe3},COWM1421,102,17,10,10,1,10,27,4,27,17,5,10,10,17,0,0,0,4,58,33,12,62,0,4,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,1,2,0,0,0,1,7,4,2,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,36,5,0.35294117647058826,0.29411764705882354,10,20,6,0,10,0,0,0,56,29,7,10,1,18,4,0.17647058823529413,0.35294117647058826,0.28431372549019607,0.4117647058823529,0.09803921568627451,0.058823529411764705,0.38235294117647056,0.47058823529411764,0,0,6,1,0,6,0.3137254901960784,0.21568627450980393,12,13,5,4,West,WM,17,58,NA,NA,2,7,NA,NA,62,62,NA,NA,8,8,NA,NA
{195db4cb-28bd-4bb1-a672-f77b608bccf0},CAAW0249,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,West,AW,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA
{1a111659-05d9-4bf3-97cb-0c0a733fc54c},COWM0873,49,11,10,3,1,3,15,3,15,3,0,3,3,4,0,0,0,5,23,7,13,28,0,15,0,0,0,0,7,0,0,0,0,0,7,0,1,0,1,1,2,0,0,0,1,5,3,2,6,0,2,0,0,0,0,1,0,0,0,0,0,1,0,13,3,0.2653061224489796,0.2727272727272727,10,1,2,0,3,0,0,0,33,26,5,3,1,13,2,0.2653061224489796,0.18181818181818182,0.5306122448979592,0.45454545454545453,0.061224489795918366,0.09090909090909091,0.5918367346938775,0.5454545454545454,0,0,6,1,0,6,0.3469387755102041,0.3469387755102041,9,9,2,2,West,WM,3,23,NA,NA,1,5,NA,NA,28,28,NA,NA,6,6,NA,NA
{1a46b322-4407-4816-90d9-09b7f2f7b3b5},COWM1156,5,4,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.4,0.5,0,0,2,0,0,0,0,1,2,3,2,0,0,1,1,0.2,0.25,0.6,0.5,0,0,0.6,0.5,0,0,1,1,0,0,0.4,0.6,3,2,1,2,West,WM,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA
{1aa09ad5-3c0b-4038-8ea5-dafcad728841},CAWM0522,24,10,0,2,1,2,5,3,5,2,0,0,0,2,0,0,0,0,4,4,2,4,0,0,0,0,0,0,7,0,0,0,0,0,7,0,1,0,0,0,1,0,0,0,0,2,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,4,0.3333333333333333,0.4,0,4,4,0,0,0,0,1,15,15,5,0,0,8,2,0.3333333333333333,0.2,0.625,0.5,0,0,0.625,0.5,0,0,1,1,0,0,0.4166666666666667,0.4583333333333333,8,7,2,3,West,WM,2,4,NA,NA,1,2,NA,NA,4,4,NA,NA,2,2,NA,NA
{1b1cb449-1fa2-498a-8cb0-2fbb4df6b658},CAWM0525,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,West,WM,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA
{1b77f8a2-dc2c-45f9-876b-7480fbe34141},AZAW0032,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,1,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,15,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,3,0,0,West,AW,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA
{1ba3f45e-fe23-4123-939c-d0270b57caa7},AZWM0123,74,12,17,15,3,15,40,6,40,30,6,20,30,19,15,0,11,16,52,42,40,52,0,26,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,5,3,2,0,2,3,8,7,6,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,58,8,0.7837837837837838,0.6666666666666666,17,11,30,0,4,0,0,0,12,11,2,4,1,1,1,0.013513513513513514,0.08333333333333333,0.14864864864864866,0.16666666666666666,0.05405405405405406,0.08333333333333333,0.20270270270270271,0.25,0,0,1,1,1,0,0.013513513513513514,0.013513513513513514,11,11,1,1,West,WM,30,52,NA,NA,5,8,NA,NA,52,52,NA,NA,8,8,NA,NA
{1bc1cd1d-2a76-4750-9627-3efea3fc3ea7},CAAW0392,24,4,0,3,1,3,3,1,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0.4166666666666667,0.25,0,0,10,0,0,0,0,0,14,11,2,0,0,0,0,0,0,0.4583333333333333,0.5,0,0,0.4583333333333333,0.5,0,0,0,0,0,0,0.4166666666666667,0.4166666666666667,3,3,1,1,West,AW,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA
{1bcd0cc5-b186-46eb-86a1-5da5accd6551},CAAW0434,83,15,20,1,1,1,22,4,22,11,13,1,1,11,1,0,1,1,40,8,11,40,0,11,0,0,0,0,0,0,0,9,0,0,0,9,2,2,1,1,2,1,0,1,1,6,2,2,6,0,2,0,0,0,0,0,0,0,1,0,0,0,1,42,6,0.5060240963855421,0.4,20,0,22,0,0,10,1,0,30,13,2,1,1,24,5,0.2891566265060241,0.3333333333333333,0.1566265060240964,0.13333333333333333,0.012048192771084338,0.06666666666666667,0.1686746987951807,0.2,10,1,1,1,1,0,0.24096385542168675,0.2289156626506024,10,11,5,4,West,AW,11,40,NA,NA,2,6,NA,NA,11,11,NA,NA,2,2,NA,NA
{1bcdc00b-ea2e-4547-ae05-f7fd076402d2},CAWM0718,29,11,8,4,3,4,13,8,13,7,1,7,5,7,3,0,3,5,15,7,9,11,0,9,0,0,4,0,0,0,0,0,4,0,0,0,5,1,5,4,5,2,0,2,3,7,5,5,6,0,4,0,0,1,0,0,0,0,0,1,0,0,0,13,7,0.4482758620689655,0.6363636363636364,8,0,5,4,1,0,1,0,10,10,1,6,3,0,0,0,0,0.3448275862068966,0.09090909090909091,0.20689655172413793,0.2727272727272727,0.5517241379310345,0.36363636363636365,0,0,0,0,0,0,0.4827586206896552,0.3448275862068966,9,10,2,1,West,WM,7,15,NA,NA,5,7,NA,NA,11,11,NA,NA,6,6,NA,NA
{1bcf2c6f-7a85-447d-8af1-014f6484e508},MTWM1729,99,21,24,28,6,28,52,9,52,54,2,27,21,53,6,0,6,22,79,40,31,84,0,32,0,0,0,0,2,0,1,0,1,1,2,0,11,2,5,6,10,2,0,2,5,16,8,7,17,0,6,0,0,0,0,1,0,1,0,1,1,1,0,66,13,0.6666666666666666,0.6190476190476191,24,16,26,0,10,0,0,1,22,19,5,10,1,7,4,0.0707070707070707,0.19047619047619047,0.1919191919191919,0.23809523809523808,0.10101010101010101,0.047619047619047616,0.29292929292929293,0.2857142857142857,0,0,4,2,0,3,0.1414141414141414,0.1414141414141414,17,17,4,4,West,WM,54,79,NA,NA,11,16,NA,NA,84,84,NA,NA,17,17,NA,NA
{1c3c9536-8dd5-4f30-bf04-20152b57c393},CAWM1894,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0.6470588235294118,0.4,0,1,10,0,1,0,2,0,3,3,1,3,2,3,1,0.17647058823529413,0.2,0.17647058823529413,0.2,0.17647058823529413,0.4,0.35294117647058826,0.6,0,0,3,1,0,0,0,0.17647058823529413,5,4,0,1,West,WM,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA
{1c8e7376-d412-4150-91ae-6b172a940879},CAAW0265,54,8,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,22,0,2,0,0,0,0,18,0,2,0,2,2,18,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,0,2,46,48,7,0,0,28,4,0.5185185185185185,1,0.8888888888888888,0.875,0,0,0.8888888888888888,0.875,6,1,4,2,0,0,0.7777777777777778,0.48148148148148145,4,4,4,4,West,AW,0,20,NA,NA,0,2,NA,NA,0,0,NA,NA,0,0,NA,NA
{1d2147ff-0236-49b0-a87b-13047f0ae268},AZWM0121,41,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,2,0,18,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0.04878048780487805,0.09090909090909091,0,2,0,5,2,0,0,0,32,31,6,7,3,2,2,0.04878048780487805,0.18181818181818182,0.7560975609756098,0.5454545454545454,0.17073170731707318,0.2727272727272727,0.926829268292683,0.8181818181818182,0,0,1,1,0,0,0.43902439024390244,0.2926829268292683,7,8,4,3,West,WM,0,9,NA,NA,0,3,NA,NA,18,18,NA,NA,3,3,NA,NA
{1d917e93-8611-4acd-ac19-5e50d529208c},CAWM0477,72,9,26,2,1,2,8,2,8,10,6,8,10,8,6,0,0,8,30,48,10,32,0,8,0,0,0,0,10,0,2,2,2,0,12,2,3,1,2,3,2,1,0,0,2,4,4,3,5,0,2,0,0,0,0,1,0,1,1,1,0,2,1,48,4,0.6666666666666666,0.4444444444444444,26,20,2,0,4,0,0,0,20,20,3,4,2,10,1,0.1388888888888889,0.2222222222222222,0.2777777777777778,0.3333333333333333,0.05555555555555555,0.2222222222222222,0.3333333333333333,0.5555555555555556,0,0,0,0,0,0,0.25,0.25,7,7,2,2,West,WM,10,30,NA,NA,3,4,NA,NA,32,32,NA,NA,5,5,NA,NA
{1e104489-5069-4083-8598-8561fcccb8ea},CAWM1898,3,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1,1,0,0,2,2,0,0,0,0.6666666666666666,3,1,0,2,West,WM,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA
{1e4180b9-4bda-41e6-be63-c24c3e41dfaf},CAWM9007,60,14,4,2,2,2,19,6,19,6,0,1,6,6,0,0,1,1,19,12,6,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,3,0,0,1,1,6,3,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,8,0.36666666666666664,0.5714285714285714,4,14,4,0,0,0,0,10,28,22,3,0,0,24,3,0.4,0.2857142857142857,0.36666666666666664,0.21428571428571427,0,0,0.36666666666666664,0.21428571428571427,0,0,20,2,0,10,0.23333333333333334,0.4,12,11,2,3,West,WM,6,19,NA,NA,3,6,NA,NA,19,19,NA,NA,6,6,NA,NA
{1ea475d3-3de8-4d02-babb-807c24f4dc57},AZAW0044,86,12,20,24,3,24,34,4,34,24,10,24,14,24,4,0,4,14,44,34,24,44,2,24,0,0,0,0,0,0,7,7,7,0,7,4,3,1,3,2,3,1,0,1,2,5,4,3,5,1,3,0,0,0,0,0,0,2,2,2,0,2,1,34,4,0.3953488372093023,0.3333333333333333,20,0,14,0,17,0,12,0,23,13,2,29,5,13,2,0.1511627906976744,0.16666666666666666,0.1511627906976744,0.16666666666666666,0.3372093023255814,0.4166666666666667,0.4883720930232558,0.5833333333333334,0,0,3,1,0,0,0.13953488372093023,0.1511627906976744,10,10,2,2,West,AW,24,44,NA,NA,3,5,NA,NA,24,24,NA,NA,3,3,NA,NA
{1ed020e0-30f9-4356-9986-3586deaee65e},UTWM1454,81,16,27,18,5,18,37,6,37,46,8,27,34,35,9,0,3,22,59,28,44,61,0,32,0,0,0,0,0,0,0,0,0,0,0,0,9,2,5,6,7,2,0,2,5,12,6,7,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,49,9,0.6049382716049383,0.5625,27,9,13,0,7,0,0,0,25,22,4,7,1,3,2,0.037037037037037035,0.125,0.2716049382716049,0.25,0.08641975308641975,0.0625,0.35802469135802467,0.3125,0,0,2,1,0,2,0.13580246913580246,0.13580246913580246,14,14,2,2,West,WM,46,59,NA,NA,9,12,NA,NA,61,61,NA,NA,13,13,NA,NA
{1ef68ff5-6264-4b5e-98c1-e7ab47d94dbb},NMWM1333,162,23,28,30,2,30,79,8,79,49,8,30,51,48,10,0,10,10,82,42,62,81,5,20,0,0,0,0,2,0,30,20,30,10,22,19,5,1,2,5,4,1,0,1,1,10,4,7,9,1,2,0,0,0,0,1,0,3,2,3,1,3,1,72,10,0.4444444444444444,0.43478260869565216,28,12,32,0,40,0,12,10,28,25,6,52,5,21,3,0.12962962962962962,0.17391304347826086,0.15432098765432098,0.2608695652173913,0.32098765432098764,0.21739130434782608,0.47530864197530864,0.4782608695652174,0,0,10,1,0,0,0.22839506172839505,0.19135802469135801,17,19,6,4,West,WM,49,82,NA,NA,5,10,NA,NA,81,81,NA,NA,9,9,NA,NA
{1f07137e-1fae-4f5b-9449-e67286c5b1f3},UTAW9067,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,West,AW,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA
{1f155a41-810c-49e7-bfbd-d630a8cc3720},COWM1019,155,20,58,21,3,21,81,10,81,60,11,39,46,58,20,0,10,30,89,50,58,89,0,40,0,0,0,0,10,0,0,0,0,0,10,0,9,2,4,5,9,2,0,1,3,13,6,7,13,0,4,0,0,0,0,1,0,0,0,0,0,1,0,94,13,0.6064516129032258,0.65,58,2,34,0,9,0,0,0,52,52,6,9,1,10,1,0.06451612903225806,0.05,0.33548387096774196,0.3,0.05806451612903226,0.05,0.3935483870967742,0.35,0,0,0,0,0,0,0.14193548387096774,0.14193548387096774,18,18,2,2,West,WM,60,89,NA,NA,9,13,NA,NA,89,89,NA,NA,13,13,NA,NA
{1f30e29f-0922-4f4d-a3dc-5d617a3553eb},WYWM1523,34,7,0,8,1,8,8,1,8,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,31,30,5,3,1,19,3,0.5588235294117647,0.42857142857142855,0.8823529411764706,0.7142857142857143,0.08823529411764706,0.14285714285714285,0.9705882352941176,0.8571428571428571,0,0,18,2,0,0,0.35294117647058826,0.6470588235294118,3,3,4,4,West,WM,0,5,NA,NA,0,1,NA,NA,5,5,NA,NA,1,1,NA,NA
{1f46e0d0-fc84-4c7b-bc18-d3eb8a581525},NMWM1328,30,10,11,2,2,2,11,3,11,5,3,1,1,5,1,0,1,1,22,12,9,22,0,9,0,0,0,0,1,0,0,0,0,0,1,0,3,1,1,1,3,1,0,1,1,6,4,2,6,0,2,0,0,0,0,1,0,0,0,0,0,1,0,17,6,0.5666666666666667,0.6,11,4,2,0,0,0,0,0,13,12,3,0,0,2,2,0.06666666666666667,0.2,0.4,0.3,0,0,0.4,0.3,0,0,0,0,0,0,0.2,0.2,7,7,3,3,West,WM,5,22,NA,NA,3,6,NA,NA,22,22,NA,NA,6,6,NA,NA
{1f64ce6d-5a93-4c9e-ad97-e8328a3f9a55},UTAW1364,51,12,12,13,3,13,26,7,26,15,1,14,14,16,2,0,3,6,37,24,24,39,0,16,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,4,5,1,0,2,4,8,5,5,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0.3137254901960784,0.5,12,1,3,0,10,0,0,0,25,24,4,10,1,1,1,0.0196078431372549,0.08333333333333333,0.47058823529411764,0.3333333333333333,0.19607843137254902,0.08333333333333333,0.6666666666666666,0.4166666666666667,0,0,0,0,0,0,0.21568627450980393,0.21568627450980393,10,10,2,2,West,AW,15,37,NA,NA,5,8,NA,NA,24,24,NA,NA,5,5,NA,NA
{1f76753f-ae55-4c57-afba-2dd8551ccaf6},COWM1368,103,19,33,12,3,11,34,7,32,36,10,11,25,37,10,0,0,10,59,28,36,59,0,20,0,0,0,0,3,0,4,4,4,0,7,4,6,1,2,4,7,1,0,0,1,10,5,6,10,0,2,0,0,0,0,1,0,1,1,1,0,2,1,61,11,0.5922330097087378,0.5789473684210527,33,25,3,0,5,0,0,0,37,24,4,5,2,6,2,0.05825242718446602,0.15789473684210525,0.23300970873786409,0.21052631578947367,0.04854368932038835,0.10526315789473684,0.2815533980582524,0.3157894736842105,0,0,0,0,0,0,0.1553398058252427,0.1553398058252427,16,16,3,3,West,WM,36,59,NA,NA,6,10,NA,NA,59,59,NA,NA,10,10,NA,NA
